user_id,timestamp,base_station_id,zone,persona_type
U001,2024-06-07 04:00:53,BS109,south_residential,academic
U002,2024-06-07 04:00:53,BS110,south_residential,dormitory_resident
U003,2024-06-07 04:00:53,BS201,teaching_core,academic
U004,2024-06-07 04:00:53,BS106,north_commercial,shopaholic
U005,2024-06-07 04:00:53,BS109,south_residential,student_athlete
U006,2024-06-07 04:00:53,BS101,south_residential,foodie
U007,2024-06-07 04:00:53,BS302,south_residential,social_student
U008,2024-06-07 04:00:53,BS109,south_residential,social_student
U009,2024-06-07 04:00:53,BS108,east_transport,traveler
U010,2024-06-07 04:00:53,BS102,south_residential,academic
U011,2024-06-07 04:00:53,BS109,south_residential,student_athlete
U012,2024-06-07 04:00:53,BS110,south_residential,social_student
U013,2024-06-07 04:00:53,BS110,south_residential,academic
U014,2024-06-07 04:00:53,BS101,south_residential,academic
U015,2024-06-07 04:00:53,BS302,south_residential,academic
U016,2024-06-07 04:00:53,BS109,south_residential,foodie
U017,2024-06-07 04:00:53,BS302,south_residential,academic
U018,2024-06-07 04:00:53,BS107,east_transport,shopaholic
U019,2024-06-07 04:00:53,BS302,south_residential,dormitory_resident
U020,2024-06-07 04:00:53,BS101,south_residential,academic
U021,2024-06-07 04:00:53,BS109,south_residential,academic
U022,2024-06-07 04:00:53,BS101,south_residential,academic
U023,2024-06-07 04:00:53,BS110,south_residential,social_student
U024,2024-06-07 04:00:53,BS302,south_residential,academic
U025,2024-06-07 04:00:53,BS203,teaching_core,commuter
U026,2024-06-07 04:00:53,BS102,south_residential,academic
U027,2024-06-07 04:00:53,BS101,south_residential,dormitory_resident
U028,2024-06-07 04:00:53,BS101,south_residential,student_athlete
U029,2024-06-07 04:00:53,BS102,south_residential,foodie
U030,2024-06-07 04:00:53,BS102,south_residential,academic
U031,2024-06-07 04:00:53,BS102,south_residential,academic
U032,2024-06-07 04:00:53,BS110,south_residential,dormitory_resident
U033,2024-06-07 04:00:53,BS302,south_residential,student_athlete
U034,2024-06-07 04:00:53,BS302,south_residential,social_student
U035,2024-06-07 04:00:53,BS302,south_residential,student_athlete
U036,2024-06-07 04:00:53,BS102,south_residential,dormitory_resident
U037,2024-06-07 04:00:53,BS102,south_residential,dormitory_resident
U038,2024-06-07 04:00:53,BS102,south_residential,dormitory_resident
U039,2024-06-07 04:00:53,BS110,south_residential,dormitory_resident
U040,2024-06-07 04:00:53,BS302,south_residential,foodie
U041,2024-06-07 04:00:53,BS109,south_residential,shopaholic
U042,2024-06-07 04:00:53,BS109,south_residential,social_student
U043,2024-06-07 04:00:53,BS107,east_transport,academic
U044,2024-06-07 04:00:53,BS109,south_residential,student_athlete
U045,2024-06-07 04:00:53,BS301,east_transport,academic
U046,2024-06-07 04:00:53,BS109,south_residential,dormitory_resident
U047,2024-06-07 04:00:53,BS101,south_residential,academic
U048,2024-06-07 04:00:53,BS109,south_residential,social_student
U049,2024-06-07 04:00:53,BS101,south_residential,social_student
U050,2024-06-07 04:00:53,BS302,south_residential,dormitory_resident
U001,2024-06-07 05:41:14,BS101,south_residential,academic
U002,2024-06-07 05:41:14,BS302,south_residential,dormitory_resident
U003,2024-06-07 05:41:14,BS103,teaching_core,academic
U004,2024-06-07 05:41:14,BS215,north_commercial,shopaholic
U005,2024-06-07 05:41:14,BS110,south_residential,student_athlete
U006,2024-06-07 05:41:14,BS110,south_residential,foodie
U007,2024-06-07 05:41:14,BS110,south_residential,social_student
U008,2024-06-07 05:41:14,BS302,south_residential,social_student
U009,2024-06-07 05:41:14,BS301,east_transport,traveler
U010,2024-06-07 05:41:14,BS101,south_residential,academic
U011,2024-06-07 05:41:14,BS110,south_residential,student_athlete
U012,2024-06-07 05:41:14,BS302,south_residential,social_student
U013,2024-06-07 05:41:14,BS302,south_residential,academic
U014,2024-06-07 05:41:14,BS110,south_residential,academic
U015,2024-06-07 05:41:14,BS302,south_residential,academic
U016,2024-06-07 05:41:14,BS101,south_residential,foodie
U017,2024-06-07 05:41:14,BS302,south_residential,academic
U018,2024-06-07 05:41:14,BS211,teaching_core,shopaholic
U019,2024-06-07 05:41:14,BS102,south_residential,dormitory_resident
U020,2024-06-07 05:41:14,BS109,south_residential,academic
U021,2024-06-07 05:41:14,BS110,south_residential,academic
U022,2024-06-07 05:41:14,BS109,south_residential,academic
U023,2024-06-07 05:41:14,BS102,south_residential,social_student
U024,2024-06-07 05:41:14,BS102,south_residential,academic
U025,2024-06-07 05:41:14,BS202,teaching_core,commuter
U026,2024-06-07 05:41:14,BS102,south_residential,academic
U027,2024-06-07 05:41:14,BS101,south_residential,dormitory_resident
U028,2024-06-07 05:41:14,BS109,south_residential,student_athlete
U029,2024-06-07 05:41:14,BS101,south_residential,foodie
U030,2024-06-07 05:41:14,BS109,south_residential,academic
U031,2024-06-07 05:41:14,BS302,south_residential,academic
U032,2024-06-07 05:41:14,BS302,south_residential,dormitory_resident
U033,2024-06-07 05:41:14,BS110,south_residential,student_athlete
U034,2024-06-07 05:41:14,BS102,south_residential,social_student
U035,2024-06-07 05:41:14,BS110,south_residential,student_athlete
U036,2024-06-07 05:41:14,BS101,south_residential,dormitory_resident
U037,2024-06-07 05:41:14,BS102,south_residential,dormitory_resident
U038,2024-06-07 05:41:14,BS110,south_residential,dormitory_resident
U039,2024-06-07 05:41:14,BS109,south_residential,dormitory_resident
U040,2024-06-07 05:41:14,BS302,south_residential,foodie
U041,2024-06-07 05:41:14,BS213,teaching_core,shopaholic
U042,2024-06-07 05:41:14,BS110,south_residential,social_student
U043,2024-06-07 05:41:14,BS210,east_transport,academic
U044,2024-06-07 05:41:14,BS302,south_residential,student_athlete
U045,2024-06-07 05:41:14,BS108,east_transport,academic
U046,2024-06-07 05:41:14,BS302,south_residential,dormitory_resident
U047,2024-06-07 05:41:14,BS109,south_residential,academic
U048,2024-06-07 05:41:14,BS101,south_residential,social_student
U049,2024-06-07 05:41:14,BS110,south_residential,social_student
U050,2024-06-07 05:41:14,BS110,south_residential,dormitory_resident
U001,2024-06-07 06:47:29,BS302,south_residential,academic
U002,2024-06-07 06:47:29,BS102,south_residential,dormitory_resident
U003,2024-06-07 06:47:29,BS205,teaching_core,academic
U004,2024-06-07 06:47:29,BS215,north_commercial,shopaholic
U005,2024-06-07 06:47:29,BS209,north_commercial,student_athlete
U006,2024-06-07 06:47:29,BS302,south_residential,foodie
U007,2024-06-07 06:47:29,BS110,south_residential,social_student
U008,2024-06-07 06:47:29,BS302,south_residential,social_student
U009,2024-06-07 06:47:29,BS204,teaching_core,traveler
U010,2024-06-07 06:47:29,BS109,south_residential,academic
U011,2024-06-07 06:47:29,BS204,teaching_core,student_athlete
U012,2024-06-07 06:47:29,BS302,south_residential,social_student
U013,2024-06-07 06:47:29,BS109,south_residential,academic
U014,2024-06-07 06:47:29,BS103,teaching_core,academic
U015,2024-06-07 06:47:29,BS101,south_residential,academic
U016,2024-06-07 06:47:29,BS101,south_residential,foodie
U017,2024-06-07 06:47:29,BS101,south_residential,academic
U018,2024-06-07 06:47:29,BS107,east_transport,shopaholic
U019,2024-06-07 06:47:29,BS302,south_residential,dormitory_resident
U020,2024-06-07 06:47:29,BS302,south_residential,academic
U021,2024-06-07 06:47:29,BS101,south_residential,academic
U022,2024-06-07 06:47:29,BS110,south_residential,academic
U023,2024-06-07 06:47:29,BS302,south_residential,social_student
U024,2024-06-07 06:47:29,BS101,south_residential,academic
U025,2024-06-07 06:47:29,BS301,east_transport,commuter
U026,2024-06-07 06:47:29,BS302,south_residential,academic
U027,2024-06-07 06:47:29,BS302,south_residential,dormitory_resident
U028,2024-06-07 06:47:29,BS102,south_residential,student_athlete
U029,2024-06-07 06:47:29,BS101,south_residential,foodie
U030,2024-06-07 06:47:29,BS109,south_residential,academic
U031,2024-06-07 06:47:29,BS109,south_residential,academic
U032,2024-06-07 06:47:29,BS101,south_residential,dormitory_resident
U033,2024-06-07 06:47:29,BS109,south_residential,student_athlete
U034,2024-06-07 06:47:29,BS109,south_residential,social_student
U035,2024-06-07 06:47:29,BS104,teaching_core,student_athlete
U036,2024-06-07 06:47:29,BS109,south_residential,dormitory_resident
U037,2024-06-07 06:47:29,BS302,south_residential,dormitory_resident
U038,2024-06-07 06:47:29,BS110,south_residential,dormitory_resident
U039,2024-06-07 06:47:29,BS101,south_residential,dormitory_resident
U040,2024-06-07 06:47:29,BS109,south_residential,foodie
U041,2024-06-07 06:47:29,BS210,east_transport,shopaholic
U042,2024-06-07 06:47:29,BS109,south_residential,social_student
U043,2024-06-07 06:47:29,BS107,east_transport,academic
U044,2024-06-07 06:47:29,BS102,south_residential,student_athlete
U045,2024-06-07 06:47:29,BS210,east_transport,academic
U046,2024-06-07 06:47:29,BS102,south_residential,dormitory_resident
U047,2024-06-07 06:47:29,BS109,south_residential,academic
U048,2024-06-07 06:47:29,BS101,south_residential,social_student
U049,2024-06-07 06:47:29,BS101,south_residential,social_student
U050,2024-06-07 06:47:29,BS102,south_residential,dormitory_resident
U001,2024-06-07 07:20:48,BS301,east_transport,academic
U002,2024-06-07 07:20:48,BS109,south_residential,dormitory_resident
U003,2024-06-07 07:20:48,BS202,teaching_core,academic
U004,2024-06-07 07:20:48,BS302,south_residential,shopaholic
U005,2024-06-07 07:20:48,BS208,north_commercial,student_athlete
U006,2024-06-07 07:20:48,BS109,south_residential,foodie
U007,2024-06-07 07:20:48,BS109,south_residential,social_student
U008,2024-06-07 07:20:48,BS216,north_commercial,social_student
U009,2024-06-07 07:20:48,BS107,east_transport,traveler
U010,2024-06-07 07:20:48,BS102,south_residential,academic
U011,2024-06-07 07:20:48,BS217,north_commercial,student_athlete
U012,2024-06-07 07:20:48,BS302,south_residential,social_student
U013,2024-06-07 07:20:48,BS102,south_residential,academic
U014,2024-06-07 07:20:48,BS216,north_commercial,academic
U015,2024-06-07 07:20:48,BS110,south_residential,academic
U016,2024-06-07 07:20:48,BS102,south_residential,foodie
U017,2024-06-07 07:20:48,BS302,south_residential,academic
U018,2024-06-07 07:20:48,BS216,north_commercial,shopaholic
U019,2024-06-07 07:20:48,BS102,south_residential,dormitory_resident
U020,2024-06-07 07:20:48,BS302,south_residential,academic
U021,2024-06-07 07:20:48,BS109,south_residential,academic
U022,2024-06-07 07:20:48,BS302,south_residential,academic
U023,2024-06-07 07:20:48,BS302,south_residential,social_student
U024,2024-06-07 07:20:48,BS101,south_residential,academic
U025,2024-06-07 07:20:48,BS108,east_transport,commuter
U026,2024-06-07 07:20:48,BS206,teaching_core,academic
U027,2024-06-07 07:20:48,BS210,east_transport,dormitory_resident
U028,2024-06-07 07:20:48,BS109,south_residential,student_athlete
U029,2024-06-07 07:20:48,BS210,east_transport,foodie
U030,2024-06-07 07:20:48,BS101,south_residential,academic
U031,2024-06-07 07:20:48,BS109,south_residential,academic
U032,2024-06-07 07:20:48,BS110,south_residential,dormitory_resident
U033,2024-06-07 07:20:48,BS102,south_residential,student_athlete
U034,2024-06-07 07:20:48,BS101,south_residential,social_student
U035,2024-06-07 07:20:48,BS212,teaching_core,student_athlete
U036,2024-06-07 07:20:48,BS109,south_residential,dormitory_resident
U037,2024-06-07 07:20:48,BS102,south_residential,dormitory_resident
U038,2024-06-07 07:20:48,BS101,south_residential,dormitory_resident
U039,2024-06-07 07:20:48,BS108,east_transport,dormitory_resident
U040,2024-06-07 07:20:48,BS302,south_residential,foodie
U041,2024-06-07 07:20:48,BS209,north_commercial,shopaholic
U042,2024-06-07 07:20:48,BS109,south_residential,social_student
U043,2024-06-07 07:20:48,BS102,south_residential,academic
U044,2024-06-07 07:20:48,BS302,south_residential,student_athlete
U045,2024-06-07 07:20:48,BS210,east_transport,academic
U046,2024-06-07 07:20:48,BS102,south_residential,dormitory_resident
U047,2024-06-07 07:20:48,BS109,south_residential,academic
U048,2024-06-07 07:20:48,BS110,south_residential,social_student
U049,2024-06-07 07:20:48,BS302,south_residential,social_student
U050,2024-06-07 07:20:48,BS109,south_residential,dormitory_resident
U001,2024-06-07 08:48:18,BS212,teaching_core,academic
U002,2024-06-07 08:48:18,BS207,teaching_core,dormitory_resident
U003,2024-06-07 08:48:18,BS212,teaching_core,academic
U004,2024-06-07 08:48:18,BS216,north_commercial,shopaholic
U005,2024-06-07 08:48:18,BS106,north_commercial,student_athlete
U006,2024-06-07 08:48:18,BS109,south_residential,foodie
U007,2024-06-07 08:48:18,BS302,south_residential,social_student
U008,2024-06-07 08:48:18,BS201,teaching_core,social_student
U009,2024-06-07 08:48:18,BS301,east_transport,traveler
U010,2024-06-07 08:48:18,BS214,teaching_core,academic
U011,2024-06-07 08:48:18,BS207,teaching_core,student_athlete
U012,2024-06-07 08:48:18,BS101,south_residential,social_student
U013,2024-06-07 08:48:18,BS104,teaching_core,academic
U014,2024-06-07 08:48:18,BS214,teaching_core,academic
U015,2024-06-07 08:48:18,BS101,south_residential,academic
U016,2024-06-07 08:48:18,BS108,east_transport,foodie
U017,2024-06-07 08:48:18,BS109,south_residential,academic
U018,2024-06-07 08:48:18,BS107,east_transport,shopaholic
U019,2024-06-07 08:48:18,BS211,teaching_core,dormitory_resident
U020,2024-06-07 08:48:18,BS213,teaching_core,academic
U021,2024-06-07 08:48:18,BS302,south_residential,academic
U022,2024-06-07 08:48:18,BS101,south_residential,academic
U023,2024-06-07 08:48:18,BS102,south_residential,social_student
U024,2024-06-07 08:48:18,BS109,south_residential,academic
U025,2024-06-07 08:48:18,BS107,east_transport,commuter
U026,2024-06-07 08:48:18,BS110,south_residential,academic
U027,2024-06-07 08:48:18,BS301,east_transport,dormitory_resident
U028,2024-06-07 08:48:18,BS302,south_residential,student_athlete
U029,2024-06-07 08:48:18,BS215,north_commercial,foodie
U030,2024-06-07 08:48:18,BS213,teaching_core,academic
U031,2024-06-07 08:48:18,BS206,teaching_core,academic
U032,2024-06-07 08:48:18,BS302,south_residential,dormitory_resident
U033,2024-06-07 08:48:18,BS211,teaching_core,student_athlete
U034,2024-06-07 08:48:18,BS215,north_commercial,social_student
U035,2024-06-07 08:48:18,BS214,teaching_core,student_athlete
U036,2024-06-07 08:48:18,BS201,teaching_core,dormitory_resident
U037,2024-06-07 08:48:18,BS102,south_residential,dormitory_resident
U038,2024-06-07 08:48:18,BS109,south_residential,dormitory_resident
U039,2024-06-07 08:48:18,BS109,south_residential,dormitory_resident
U040,2024-06-07 08:48:18,BS209,north_commercial,foodie
U041,2024-06-07 08:48:18,BS208,north_commercial,shopaholic
U042,2024-06-07 08:48:18,BS110,south_residential,social_student
U043,2024-06-07 08:48:18,BS211,teaching_core,academic
U044,2024-06-07 08:48:18,BS109,south_residential,student_athlete
U045,2024-06-07 08:48:18,BS107,east_transport,academic
U046,2024-06-07 08:48:18,BS101,south_residential,dormitory_resident
U047,2024-06-07 08:48:18,BS105,teaching_core,academic
U048,2024-06-07 08:48:18,BS101,south_residential,social_student
U049,2024-06-07 08:48:18,BS101,south_residential,social_student
U050,2024-06-07 08:48:18,BS207,teaching_core,dormitory_resident
U001,2024-06-07 09:13:10,BS107,east_transport,academic
U002,2024-06-07 09:13:10,BS202,teaching_core,dormitory_resident
U003,2024-06-07 09:13:10,BS207,teaching_core,academic
U004,2024-06-07 09:13:10,BS201,teaching_core,shopaholic
U005,2024-06-07 09:13:10,BS208,north_commercial,student_athlete
U006,2024-06-07 09:13:10,BS102,south_residential,foodie
U007,2024-06-07 09:13:10,BS302,south_residential,social_student
U008,2024-06-07 09:13:10,BS103,teaching_core,social_student
U009,2024-06-07 09:13:10,BS301,east_transport,traveler
U010,2024-06-07 09:13:10,BS105,teaching_core,academic
U011,2024-06-07 09:13:10,BS213,teaching_core,student_athlete
U012,2024-06-07 09:13:10,BS102,south_residential,social_student
U013,2024-06-07 09:13:10,BS104,teaching_core,academic
U014,2024-06-07 09:13:10,BS202,teaching_core,academic
U015,2024-06-07 09:13:10,BS104,teaching_core,academic
U016,2024-06-07 09:13:10,BS108,east_transport,foodie
U017,2024-06-07 09:13:10,BS101,south_residential,academic
U018,2024-06-07 09:13:10,BS209,north_commercial,shopaholic
U019,2024-06-07 09:13:10,BS104,teaching_core,dormitory_resident
U020,2024-06-07 09:13:10,BS207,teaching_core,academic
U021,2024-06-07 09:13:10,BS302,south_residential,academic
U022,2024-06-07 09:13:10,BS110,south_residential,academic
U023,2024-06-07 09:13:10,BS214,teaching_core,social_student
U024,2024-06-07 09:13:10,BS201,teaching_core,academic
U025,2024-06-07 09:13:10,BS108,east_transport,commuter
U026,2024-06-07 09:13:10,BS211,teaching_core,academic
U027,2024-06-07 09:13:10,BS215,north_commercial,dormitory_resident
U028,2024-06-07 09:13:10,BS103,teaching_core,student_athlete
U029,2024-06-07 09:13:10,BS208,north_commercial,foodie
U030,2024-06-07 09:13:10,BS206,teaching_core,academic
U031,2024-06-07 09:13:10,BS213,teaching_core,academic
U032,2024-06-07 09:13:10,BS211,teaching_core,dormitory_resident
U033,2024-06-07 09:13:10,BS212,teaching_core,student_athlete
U034,2024-06-07 09:13:10,BS209,north_commercial,social_student
U035,2024-06-07 09:13:10,BS107,east_transport,student_athlete
U036,2024-06-07 09:13:10,BS206,teaching_core,dormitory_resident
U037,2024-06-07 09:13:10,BS213,teaching_core,dormitory_resident
U038,2024-06-07 09:13:10,BS110,south_residential,dormitory_resident
U039,2024-06-07 09:13:10,BS202,teaching_core,dormitory_resident
U040,2024-06-07 09:13:10,BS216,north_commercial,foodie
U041,2024-06-07 09:13:10,BS217,north_commercial,shopaholic
U042,2024-06-07 09:13:10,BS109,south_residential,social_student
U043,2024-06-07 09:13:10,BS109,south_residential,academic
U044,2024-06-07 09:13:10,BS102,south_residential,student_athlete
U045,2024-06-07 09:13:10,BS107,east_transport,academic
U046,2024-06-07 09:13:10,BS302,south_residential,dormitory_resident
U047,2024-06-07 09:13:10,BS103,teaching_core,academic
U048,2024-06-07 09:13:10,BS105,teaching_core,social_student
U049,2024-06-07 09:13:10,BS110,south_residential,social_student
U050,2024-06-07 09:13:10,BS205,teaching_core,dormitory_resident
U001,2024-06-07 10:37:05,BS107,east_transport,academic
U002,2024-06-07 10:37:05,BS213,teaching_core,dormitory_resident
U003,2024-06-07 10:37:05,BS104,teaching_core,academic
U004,2024-06-07 10:37:05,BS208,north_commercial,shopaholic
U005,2024-06-07 10:37:05,BS212,teaching_core,student_athlete
U006,2024-06-07 10:37:05,BS107,east_transport,foodie
U007,2024-06-07 10:37:05,BS109,south_residential,social_student
U008,2024-06-07 10:37:05,BS217,north_commercial,social_student
U009,2024-06-07 10:37:05,BS208,north_commercial,traveler
U010,2024-06-07 10:37:05,BS105,teaching_core,academic
U011,2024-06-07 10:37:05,BS213,teaching_core,student_athlete
U012,2024-06-07 10:37:05,BS102,south_residential,social_student
U013,2024-06-07 10:37:05,BS213,teaching_core,academic
U014,2024-06-07 10:37:05,BS104,teaching_core,academic
U015,2024-06-07 10:37:05,BS204,teaching_core,academic
U016,2024-06-07 10:37:05,BS108,east_transport,foodie
U017,2024-06-07 10:37:05,BS109,south_residential,academic
U018,2024-06-07 10:37:05,BS215,north_commercial,shopaholic
U019,2024-06-07 10:37:05,BS205,teaching_core,dormitory_resident
U020,2024-06-07 10:37:05,BS103,teaching_core,academic
U021,2024-06-07 10:37:05,BS103,teaching_core,academic
U022,2024-06-07 10:37:05,BS109,south_residential,academic
U023,2024-06-07 10:37:05,BS205,teaching_core,social_student
U024,2024-06-07 10:37:05,BS108,east_transport,academic
U025,2024-06-07 10:37:05,BS204,teaching_core,commuter
U026,2024-06-07 10:37:05,BS211,teaching_core,academic
U027,2024-06-07 10:37:05,BS106,north_commercial,dormitory_resident
U028,2024-06-07 10:37:05,BS206,teaching_core,student_athlete
U029,2024-06-07 10:37:05,BS106,north_commercial,foodie
U030,2024-06-07 10:37:05,BS211,teaching_core,academic
U031,2024-06-07 10:37:05,BS201,teaching_core,academic
U032,2024-06-07 10:37:05,BS105,teaching_core,dormitory_resident
U033,2024-06-07 10:37:05,BS204,teaching_core,student_athlete
U034,2024-06-07 10:37:05,BS217,north_commercial,social_student
U035,2024-06-07 10:37:05,BS108,east_transport,student_athlete
U036,2024-06-07 10:37:05,BS207,teaching_core,dormitory_resident
U037,2024-06-07 10:37:05,BS207,teaching_core,dormitory_resident
U038,2024-06-07 10:37:05,BS214,teaching_core,dormitory_resident
U039,2024-06-07 10:37:05,BS207,teaching_core,dormitory_resident
U040,2024-06-07 10:37:05,BS107,east_transport,foodie
U041,2024-06-07 10:37:05,BS107,east_transport,shopaholic
U042,2024-06-07 10:37:05,BS104,teaching_core,social_student
U043,2024-06-07 10:37:05,BS102,south_residential,academic
U044,2024-06-07 10:37:05,BS110,south_residential,student_athlete
U045,2024-06-07 10:37:05,BS108,east_transport,academic
U046,2024-06-07 10:37:05,BS103,teaching_core,dormitory_resident
U047,2024-06-07 10:37:05,BS212,teaching_core,academic
U048,2024-06-07 10:37:05,BS201,teaching_core,social_student
U049,2024-06-07 10:37:05,BS110,south_residential,social_student
U050,2024-06-07 10:37:05,BS214,teaching_core,dormitory_resident
U001,2024-06-07 11:28:05,BS212,teaching_core,academic
U002,2024-06-07 11:28:05,BS109,south_residential,dormitory_resident
U003,2024-06-07 11:28:05,BS104,teaching_core,academic
U004,2024-06-07 11:28:05,BS101,south_residential,shopaholic
U005,2024-06-07 11:28:05,BS212,teaching_core,student_athlete
U006,2024-06-07 11:28:05,BS107,east_transport,foodie
U007,2024-06-07 11:28:05,BS106,north_commercial,social_student
U008,2024-06-07 11:28:05,BS209,north_commercial,social_student
U009,2024-06-07 11:28:05,BS208,north_commercial,traveler
U010,2024-06-07 11:28:05,BS102,south_residential,academic
U011,2024-06-07 11:28:05,BS204,teaching_core,student_athlete
U012,2024-06-07 11:28:05,BS209,north_commercial,social_student
U013,2024-06-07 11:28:05,BS213,teaching_core,academic
U014,2024-06-07 11:28:05,BS202,teaching_core,academic
U015,2024-06-07 11:28:05,BS211,teaching_core,academic
U016,2024-06-07 11:28:05,BS107,east_transport,foodie
U017,2024-06-07 11:28:05,BS109,south_residential,academic
U018,2024-06-07 11:28:05,BS210,east_transport,shopaholic
U019,2024-06-07 11:28:05,BS206,teaching_core,dormitory_resident
U020,2024-06-07 11:28:05,BS207,teaching_core,academic
U021,2024-06-07 11:28:05,BS103,teaching_core,academic
U022,2024-06-07 11:28:05,BS101,south_residential,academic
U023,2024-06-07 11:28:05,BS203,teaching_core,social_student
U024,2024-06-07 11:28:05,BS301,east_transport,academic
U025,2024-06-07 11:28:05,BS204,teaching_core,commuter
U026,2024-06-07 11:28:05,BS101,south_residential,academic
U027,2024-06-07 11:28:05,BS217,north_commercial,dormitory_resident
U028,2024-06-07 11:28:05,BS215,north_commercial,student_athlete
U029,2024-06-07 11:28:05,BS215,north_commercial,foodie
U030,2024-06-07 11:28:05,BS213,teaching_core,academic
U031,2024-06-07 11:28:05,BS104,teaching_core,academic
U032,2024-06-07 11:28:05,BS206,teaching_core,dormitory_resident
U033,2024-06-07 11:28:05,BS214,teaching_core,student_athlete
U034,2024-06-07 11:28:05,BS106,north_commercial,social_student
U035,2024-06-07 11:28:05,BS206,teaching_core,student_athlete
U036,2024-06-07 11:28:05,BS214,teaching_core,dormitory_resident
U037,2024-06-07 11:28:05,BS204,teaching_core,dormitory_resident
U038,2024-06-07 11:28:05,BS205,teaching_core,dormitory_resident
U039,2024-06-07 11:28:05,BS108,east_transport,dormitory_resident
U040,2024-06-07 11:28:05,BS101,south_residential,foodie
U041,2024-06-07 11:28:05,BS216,north_commercial,shopaholic
U042,2024-06-07 11:28:05,BS110,south_residential,social_student
U043,2024-06-07 11:28:05,BS302,south_residential,academic
U044,2024-06-07 11:28:05,BS102,south_residential,student_athlete
U045,2024-06-07 11:28:05,BS203,teaching_core,academic
U046,2024-06-07 11:28:05,BS212,teaching_core,dormitory_resident
U047,2024-06-07 11:28:05,BS207,teaching_core,academic
U048,2024-06-07 11:28:05,BS201,teaching_core,social_student
U049,2024-06-07 11:28:05,BS109,south_residential,social_student
U050,2024-06-07 11:28:05,BS201,teaching_core,dormitory_resident
U001,2024-06-07 12:03:57,BS216,north_commercial,academic
U002,2024-06-07 12:03:57,BS109,south_residential,dormitory_resident
U003,2024-06-07 12:03:57,BS213,teaching_core,academic
U004,2024-06-07 12:03:57,BS104,teaching_core,shopaholic
U005,2024-06-07 12:03:57,BS104,teaching_core,student_athlete
U006,2024-06-07 12:03:57,BS301,east_transport,foodie
U007,2024-06-07 12:03:57,BS106,north_commercial,social_student
U008,2024-06-07 12:03:57,BS101,south_residential,social_student
U009,2024-06-07 12:03:57,BS215,north_commercial,traveler
U010,2024-06-07 12:03:57,BS102,south_residential,academic
U011,2024-06-07 12:03:57,BS207,teaching_core,student_athlete
U012,2024-06-07 12:03:57,BS215,north_commercial,social_student
U013,2024-06-07 12:03:57,BS203,teaching_core,academic
U014,2024-06-07 12:03:57,BS201,teaching_core,academic
U015,2024-06-07 12:03:57,BS205,teaching_core,academic
U016,2024-06-07 12:03:57,BS215,north_commercial,foodie
U017,2024-06-07 12:03:57,BS103,teaching_core,academic
U018,2024-06-07 12:03:57,BS209,north_commercial,shopaholic
U019,2024-06-07 12:03:57,BS212,teaching_core,dormitory_resident
U020,2024-06-07 12:03:57,BS201,teaching_core,academic
U021,2024-06-07 12:03:57,BS203,teaching_core,academic
U022,2024-06-07 12:03:57,BS101,south_residential,academic
U023,2024-06-07 12:03:57,BS202,teaching_core,social_student
U024,2024-06-07 12:03:57,BS107,east_transport,academic
U025,2024-06-07 12:03:57,BS208,north_commercial,commuter
U026,2024-06-07 12:03:57,BS214,teaching_core,academic
U027,2024-06-07 12:03:57,BS209,north_commercial,dormitory_resident
U028,2024-06-07 12:03:57,BS216,north_commercial,student_athlete
U029,2024-06-07 12:03:57,BS209,north_commercial,foodie
U030,2024-06-07 12:03:57,BS104,teaching_core,academic
U031,2024-06-07 12:03:57,BS202,teaching_core,academic
U032,2024-06-07 12:03:57,BS102,south_residential,dormitory_resident
U033,2024-06-07 12:03:57,BS108,east_transport,student_athlete
U034,2024-06-07 12:03:57,BS217,north_commercial,social_student
U035,2024-06-07 12:03:57,BS212,teaching_core,student_athlete
U036,2024-06-07 12:03:57,BS203,teaching_core,dormitory_resident
U037,2024-06-07 12:03:57,BS101,south_residential,dormitory_resident
U038,2024-06-07 12:03:57,BS207,teaching_core,dormitory_resident
U039,2024-06-07 12:03:57,BS101,south_residential,dormitory_resident
U040,2024-06-07 12:03:57,BS102,south_residential,foodie
U041,2024-06-07 12:03:57,BS209,north_commercial,shopaholic
U042,2024-06-07 12:03:57,BS214,teaching_core,social_student
U043,2024-06-07 12:03:57,BS110,south_residential,academic
U044,2024-06-07 12:03:57,BS102,south_residential,student_athlete
U045,2024-06-07 12:03:57,BS205,teaching_core,academic
U046,2024-06-07 12:03:57,BS204,teaching_core,dormitory_resident
U047,2024-06-07 12:03:57,BS103,teaching_core,academic
U048,2024-06-07 12:03:57,BS110,south_residential,social_student
U049,2024-06-07 12:03:57,BS101,south_residential,social_student
U050,2024-06-07 12:03:57,BS102,south_residential,dormitory_resident
U001,2024-06-07 13:56:57,BS215,north_commercial,academic
U002,2024-06-07 13:56:57,BS206,teaching_core,dormitory_resident
U003,2024-06-07 13:56:57,BS212,teaching_core,academic
U004,2024-06-07 13:56:57,BS217,north_commercial,shopaholic
U005,2024-06-07 13:56:57,BS212,teaching_core,student_athlete
U006,2024-06-07 13:56:57,BS107,east_transport,foodie
U007,2024-06-07 13:56:57,BS106,north_commercial,social_student
U008,2024-06-07 13:56:57,BS110,south_residential,social_student
U009,2024-06-07 13:56:57,BS217,north_commercial,traveler
U010,2024-06-07 13:56:57,BS110,south_residential,academic
U011,2024-06-07 13:56:57,BS204,teaching_core,student_athlete
U012,2024-06-07 13:56:57,BS208,north_commercial,social_student
